Company Name,Asset Type,Percentage Allocation
GAIL (India) Ltd.,Equity,-1.94%
Reliance Industries Ltd.,Equity,-1.97%
Canara Bank,Equity,-2.17%
Zee Entertainment Enterprises Ltd.,Equity,-2.44%
Manappuram Finance Ltd.,Equity,-2.68%
Indus Towers Ltd. (Erstwhile Bharti Infratel Limited),Equity,-2.90%
Indusind Bank Ltd.,Equity,-3.04%
Kotak Mahindra Bank Ltd.,Equity,-3.18%
Adani Ports and Special Economic Zone Ltd.,Equity,-3.30%
Sun Pharmaceuticals Ind Ltd.,Equity,-4.18%
Gmr Infrastructure Ltd.,Equity,-5.27%
