Company Name,Asset Type,Percentage Allocation
Interglobe Aviation Ltd.,Equity,0.19%
Dr Lal PathLabs Ltd.,Equity,0.18%
Pidilite Industries Ltd.,Equity,0.18%
Info Edge (India) Ltd.,Equity,0.17%
Ajanta Pharma Ltd.,Equity,0.17%
Ambuja Cements Ltd.,Equity,0.17%
Shree Cement Ltd.,Equity,0.17%
ICICI Lombard General Insurance Company Ltd.,Equity,0.16%
SRF Ltd.,Equity,0.16%
Siemens Ltd.,Equity,0.16%
Honeywell Automation India Ltd.,Equity,0.16%
Hindustan Zinc Ltd.,Equity,0.15%
Gujarat Gas Ltd.,Equity,0.15%
Mankind Pharma Ltd.,Equity,0.15%
Vedanta Ltd.,Equity,0.15%
Bharat Dynamics Ltd.,Equity,0.15%
Havells India Ltd.,Equity,0.15%
Glaxo Smithkline Pharmaceuticals Ltd.,Equity,0.15%
Vedant Fashions Pvt. Ltd.,Equity,0.15%
Colgate-Palmolive Ltd.,Equity,0.15%
Bajaj Holdings & Investment Ltd.,Equity,0.15%
ZF Commercial Vehicle Control Systems India Ltd.,Equity,0.15%
General Insurance Corporation of India Ltd.,Equity,0.15%
Devyani International Ltd.,Equity,0.14%
Dabur India Ltd.,Equity,0.14%
Aditya Birla Fashion & Retail Ltd.,Equity,0.14%
United Spirits Ltd.,Equity,0.14%
K P R Mill Ltd.,Equity,0.14%
Adani Transmission Ltd.,Equity,0.14%
STAR HEALTH & ALLIED INSURANCE COMPANY Ltd.,Equity,0.14%
Bayer Cropscience Ltd.,Equity,0.13%
Mazagon Dock Shipbuilders Ltd.,Equity,0.13%
Endurance Technologies Ltd.,Equity,0.13%
Kansai Nerolac Paints Ltd.,Equity,0.13%
UPL Ltd. (Erstwhile United Phosphorus Ltd.),Equity,0.13%
Canara Bank,Equity,0.13%
Relaxo Footwears Ltd.,Equity,0.13%
Punjab National Bank,Equity,0.12%
Marico Ltd.,Equity,0.12%
PI Industries Ltd.,Equity,0.12%
Pfizer Ltd.,Equity,0.12%
Jindal Steel & Power Ltd.,Equity,0.12%
Adani Total Gas Ltd. (Erstwhile Adani Gas Ltd.),Equity,0.12%
Indian Railway Catering & Tourism Corporation Ltd.,Equity,0.12%
Sun T V Network Ltd.,Equity,0.11%
ICICI Securities Ltd.,Equity,0.11%
ABB India Ltd.,Equity,0.11%
Tata Motors - DVR - A - ORDY,Equity,0.11%
Samvardhana Motherson International Ltd. (Erstwhile Motherson Sumi Systems Ltd.),Equity,0.11%
Fertilizers & Chemicals Travancore Ltd.,Equity,0.10%
The New India Assurance Company Ltd.,Equity,0.10%
