Company Name,Asset Type,Percentage Allocation
Aether Industries Ltd.,Equity,0.01%
Varroc Engineering Pvt. Ltd.,Equity,0.01%
Laxmi Organic Industries Ltd.,Equity,0.01%
PTC Industries Ltd.,Equity,0.01%
West Coast Paper Mills Ltd.,Equity,0.01%
Easy Trip Planners Ltd.,Equity,0.01%
Mishra Dhatu Nigam Ltd.,Equity,0.01%
FDC Ltd.,Equity,0.01%
Borosil Renewables Ltd.,Equity,0.01%
Tega Industries Ltd.,Equity,0.01%
Welspun Enterprises Ltd.,Equity,0.01%
Sun Pharma Advanced Research Company Ltd.,Equity,0.01%
Tilaknagar Industries Ltd.,Equity,0.01%
Lloyds Engineering Works Ltd.,Equity,0.01%
Time Technoplast Ltd.,Equity,0.01%
Subex Ltd.,Equity,0.01%
Moldtek Packaging Ltd.,Equity,0.01%
Sis Ltd. (Erstwhile Security & Intelligence Service (India) Ltd.),Equity,0.01%
Nesco Ltd.,Equity,0.01%
Jai Corp Ltd.,Equity,0.01%
Fusion Micro Finance Ltd.,Equity,0.01%
Choice International Ltd.,Equity,0.01%
Dodla Dairy Ltd.,Equity,0.01%
Bajaj Consumer Care Ltd.,Equity,0.01%
Sula Vineyards Ltd.,Equity,0.01%
Ashoka Buildcon Ltd.,Equity,0.01%
Transport Corporation Of India Ltd.,Equity,0.01%
Hindware Home Innovation Ltd.,Equity,0.01%
Spandana Sphoorty Financial Ltd.,Equity,0.01%
IFCI Ltd.,Equity,0.01%
Just Dial Ltd.,Equity,0.01%
Electronics Mart India Ltd.,Equity,0.01%
Hindustan Oil Exploration Company Ltd.,Equity,0.01%
Cigniti Technologies Ltd.,Equity,0.01%
Dilip Buildcon Ltd.,Equity,0.01%
Ami Organics Ltd.,Equity,0.01%
Td Power Systems Ltd.,Equity,0.01%
Thomas Cook (India) Ltd.,Equity,0.01%
Share India Securities Ltd.,Equity,0.01%
Ramky Infrastructure Ltd.,Equity,0.01%
Godrej Agrovet Ltd.,Equity,0.01%
Heidelberg Cement India Ltd.,Equity,0.01%
Advanced Enzyme Technologies Ltd.,Equity,0.01%
Ethos Ltd.,Equity,0.01%
Aarti Drugs Ltd.,Equity,0.01%
Avanti Feeds Ltd.,Equity,0.01%
TCI Express Ltd.,Equity,0.01%
D B Realty Ltd.,Equity,0.01%
Polyplex Corporation Ltd.,Equity,0.01%
MSTC Ltd.,Equity,0.01%
Cartrade Tech Ltd.,Equity,0.01%
JTL Industries Ltd.,Equity,0.01%
Kiri Industries Ltd.,Equity,0.01%
Shilpa Medicare Ltd.,Equity,0.01%
Indoco Remedies Ltd.,Equity,0.01%
Indigo Paints Ltd.,Equity,0.01%
Landmark Cars Ltd.,Equity,0.01%
Healthcare Global Enterprises Ltd.,Equity,0.01%
Bombay Dyeing & Mfg Company Ltd.,Equity,0.01%
Greaves Cotton Ltd.,Equity,0.01%
Hinduja Global Solutions Ltd.,Equity,0.01%
Star Cement Ltd.,Equity,0.01%
Hindustan Foods Ltd.,Equity,0.01%
Barbeque Nation Hospitality Ltd.,Equity,0.01%
Fineotex Chemical Ltd.,Equity,0.01%
Sunflag Iron & Steel Company Ltd.,Equity,0.01%
Balmer Lawrie & Company Ltd.,Equity,0.01%
Wonderla Holidays Ltd.,Equity,0.01%
La Opala RG Ltd.,Equity,0.01%
Datamatics Global Services Ltd.,Equity,0.01%
Dhani Services Ltd.,Equity,0.01%
Symphony Ltd.,Equity,0.01%
VST Tillers Tractors Ltd.,Equity,0.01%
Neogen Chemicals Ltd.,Equity,0.01%
Greenply Industries Ltd.,Equity,0.01%
Rossari Biotech Ltd.,Equity,0.01%
Technocraft Industries  Ltd.,Equity,0.01%
Rajratan Global Wire Ltd.,Equity,0.01%
Somany Ceramics Ltd.,Equity,0.01%
Unichem Laboratories Ltd.,Equity,0.01%
Glenmark Life Sciences Ltd.,Equity,0.01%
Eveready Industries India Ltd.,Equity,0.01%
Sequent Scientific Ltd.,Equity,0.01%
NRB Bearings Ltd.,Equity,0.01%
Hemisphere Properties India Ltd.,Equity,0.01%
Gujarat Alkalies & Chemicals Ltd.,Equity,0.01%
Shanthi Gears Ltd.,Equity,0.01%
Kaveri Seed Company Ltd.,Equity,0.01%
D B Corp Ltd.,Equity,0.01%
Camlin Fine Sciences Ltd.,Equity,0.01%
Apollo Pipes Ltd.,Equity,0.01%
Thirumalai Chemicals Ltd.,Equity,0.01%
Tata Metaliks Ltd.,Equity,0.01%
H.G. Infra Engineering Ltd.,Equity,0.01%
Heritage Foods Ltd.,Equity,0.01%
SBFC Finance Ltd.,Equity,0.01%
Kewal Kiran Clothing Ltd.,Equity,0.01%
Krsnaa Diagnostics Ltd.,Equity,0.01%
Shivalik Bimetal Controls Ltd.,Equity,0.01%
Globus Spirits Ltd.,Equity,0.01%
MAS Financial Services Ltd.,Equity,0.01%
Carysil Ltd.,Equity,0.01%
Navneet Education Ltd.,Equity,0.01%
Mahindra Logistics Ltd.,Equity,0.01%
Stylam Industries Ltd.,Equity,0.01%
Tinplate Company of India Ltd.,Equity,0.01%
Hikal Ltd.,Equity,0.01%
HIL Ltd.,Equity,0.01%
Epigral Ltd.(Erstwhile Meghmani Finechem Ltd.),Equity,0.01%
TIPS Industries Ltd.,Equity,0.01%
Apcotex Industries Ltd.,Equity,0.01%
Avalon Technologies Ltd,Equity,0.01%
Iol Chemicals & Pharmaceuticals Ltd.,Equity,0.01%
HLE Glascoat Ltd.,Equity,0.01%
Paras Defence & Space Technologies Ltd.,Equity,0.01%
National Fertilizers Ltd.,Equity,0.01%
Uflex Ltd.,Equity,0.01%
Sharda Cropchem Ltd.,Equity,0.01%
Meghmani Organics Ltd.,Equity,0.01%
Lux Industries Ltd.,Equity,0.01%
Mayur Uniquoters Ltd.,Equity,0.01%
Thyrocare Technologies Ltd.,Equity,0.01%
Dishman Carbogen AMCIS Ltd.,Equity,0.01%
Tide Water Oil (India) Ltd.,Equity,0.01%
Confidence Petroleum Ltd.,Equity,0.01%
Dreamfolks Services Ltd.,Equity,0.01%
Privi Speciality Chemicals Ltd.,Equity,0.01%
Hathway Cable & Datacom Ltd.,Equity,0.01%
Bhansali Engineering Polymers Ltd.,Equity,0.01%
IFB Industries Ltd.,Equity,0.01%
PSP Projects Ltd.,Equity,0.01%
Dwarikesh Sugar Industrial Ltd.,Equity,0.01%
DCX Systems Ltd.,Equity,0.01%
Kolte Patil Developers Ltd.,Equity,0.01%
eMudhra Ltd.,Equity,0.01%
Tatva Chintan Pharma Chem Ltd.,Equity,0.01%
Saksoft Ltd.,Equity,0.01%
Automotive Axles Ltd.,Equity,0.01%
MMTC Ltd.,Equity,0.01%
Styrenix Performance Materials Ltd.,Equity,0.01%
Responsive Industries Ltd.,Equity,0.01%
Harsha Engineers International Ltd.,Equity,0.01%
Maithan Alloys Ltd.,Equity,0.01%
Jtekt India Ltd.,Equity,0.01%
Fiem Industries Ltd.,Equity,0.01%
Ganesh Housing Corporation Ltd.,Equity,0.01%
Venkys (India) Ltd.,Equity,0.01%
TVS Supply Chain Solutions Ltd.,Equity,0.01%
India Glycols Ltd.,Equity,0.01%
Uniparts India Ltd.,Equity,0.01%
Cosmo Films Ltd.,Equity,0.01%
Tarsons Products Ltd.,Equity,0.01%
Steel Strip Wheels Ltd.,Equity,0.01%
Supriya Lifescience Ltd.,Equity,0.01%
Siyaram Silk Mills Ltd.,Equity,0.01%
Jindal Worldwide Ltd.,Equity,0.00%
Indian Metals & Ferro Alloys Ltd.,Equity,0.00%
Gufic Biosciences Ltd.,Equity,0.00%
Dalmia Bharat Sugar & Industries Ltd.,Equity,0.00%
Johnson Controls - Hitachi Air Conditioning India Ltd.,Equity,0.00%
TCNS Clothing Company Ltd.,Equity,0.00%
Prudent Corporate Advisory Services Ltd.,Equity,0.00%
Astec Lifesciences Ltd.,Equity,0.00%
Gati Ltd.,Equity,0.00%
Jindal Poly Films Ltd.,Equity,0.00%
Den Networks Ltd.,Equity,0.00%
Divgi Torq Transfer Systems Pvt Ltd,Equity,0.00%
Dollar Industries Ltd.,Equity,0.00%
Optiemus Infracom Ltd.,Equity,0.00%
Rupa & Company Ltd.,Equity,0.00%
Fino Payments Bank Ltd.,Equity,0.00%
Accelya Solutions India Ltd.,Equity,0.00%
IKIO Lighting Ltd.,Equity,0.00%
Lloyds Engineering Works Ltd.,Equity,0.00%
