fund_house,scheme_type,scheme_category,scheme_code,scheme_name
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,119843,SBI MULTI ASSET ALLOCATION FUND - DIRECT PLAN - GROWTH
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,119841,SBI Multi Asset Allocation Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,119842,SBI Multi Asset Allocation Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,103409,SBI Multi Asset Allocation Fund - Regular Plan - Annual Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,103408,SBI MULTI ASSET ALLOCATION FUND - REGULAR PLAN - GROWTH
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,103400,SBI Multi Asset Allocation Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,103401,SBI Multi Asset Allocation Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,152051,Shriram Multi Asset Allocation Fund - Direct Growth
Shriram Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,152052,Shriram Multi Asset Allocation Fund - Regular Growth
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148052,Tata Multi Asset Opportnities Fund-Direct Plan-Dividend Reinvestment
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148049,Tata Multi Asset Opportunities Fund-Direct Plan-Dividend Payout
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148053,Tata Multi Asset Opportunities Fund-Direct Plan-Growth
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148054,Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Payout
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148051,Tata Multi Asset Opportunities Fund-Regular Plan-Dividend Reinvestment
Tata Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,148050,Tata Multi Asset Opportunities Fund-Regular Plan-Growth
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,120760,UTI Multi Asset Allocation Fund - Direct Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,120761,UTI Multi Asset Allocation Fund - Direct Plan - IDCW
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,111599,UTI Multi Asset Allocation Fund - Regular Plan - Growth Option
UTI Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,111602,UTI Multi Asset Allocation Fund - Regular Plan - IDCW
WhiteOak Capital Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,151745,WhiteOak Capital Multi Asset Allocation Fund Direct Plan Growth
WhiteOak Capital Mutual Fund,Hybrid scheme,Hybrid Scheme - Multi Asset Allocation,151746,WhiteOak Capital Multi Asset Allocation Fund Regular Plan Growth
